"Country","Store","Store Code","Brand","Category","Range","Size","Packaging","Reference","Link","Price","Currency","Week Code","Week Label","Week Start"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","155","SEK","S2025-26","Sem du 22-06-2025 au 28-06-2025","2025-06-22"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","155","SEK","S2025-27","Sem du 29-06-2025 au 05-07-2025","2025-06-29"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","155","SEK","S2025-28","Sem du 06-07-2025 au 12-07-2025","2025-07-06"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","155","SEK","S2025-29","Sem du 13-07-2025 au 19-07-2025","2025-07-13"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","0","SEK","S2025-30","Sem du 20-07-2025 au 26-07-2025","2025-07-20"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","155","SEK","S2025-31","Sem du 27-07-2025 au 02-08-2025","2025-07-27"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","155","SEK","S2025-32","Sem du 03-08-2025 au 09-08-2025","2025-08-03"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-33","Sem du 10-08-2025 au 16-08-2025","2025-08-10"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-34","Sem du 17-08-2025 au 23-08-2025","2025-08-17"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-35","Sem du 24-08-2025 au 30-08-2025","2025-08-24"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-36","Sem du 31-08-2025 au 06-09-2025","2025-08-31"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-37","Sem du 07-09-2025 au 13-09-2025","2025-09-07"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-38","Sem du 14-09-2025 au 20-09-2025","2025-09-14"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-39","Sem du 21-09-2025 au 27-09-2025","2025-09-21"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-40","Sem du 28-09-2025 au 04-10-2025","2025-09-28"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-41","Sem du 05-10-2025 au 11-10-2025","2025-10-05"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-42","Sem du 12-10-2025 au 18-10-2025","2025-10-12"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-43","Sem du 19-10-2025 au 25-10-2025","2025-10-19"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-44","Sem du 26-10-2025 au 01-11-2025","2025-10-26"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2026-06","Sem du 01-02-2026 au 07-02-2026","2026-02-01"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2026-10","Sem du 01-03-2026 au 07-03-2026","2026-03-01"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-49","Sem du 30-11-2025 au 06-12-2025","2025-11-30"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-45","Sem du 02-11-2025 au 08-11-2025","2025-11-02"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2026-02","Sem du 04-01-2026 au 10-01-2026","2026-01-04"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-50","Sem du 07-12-2025 au 13-12-2025","2025-12-07"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2026-07","Sem du 08-02-2026 au 14-02-2026","2026-02-08"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2026-11","Sem du 08-03-2026 au 14-03-2026","2026-03-08"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-46","Sem du 09-11-2025 au 15-11-2025","2025-11-09"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2026-03","Sem du 11-01-2026 au 17-01-2026","2026-01-11"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","0","SEK","S2025-51","Sem du 14-12-2025 au 20-12-2025","2025-12-14"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2026-08","Sem du 15-02-2026 au 21-02-2026","2026-02-15"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2026-12","Sem du 15-03-2026 au 21-03-2026","2026-03-15"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-47","Sem du 16-11-2025 au 22-11-2025","2025-11-16"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2026-04","Sem du 18-01-2026 au 24-01-2026","2026-01-18"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-52","Sem du 21-12-2025 au 27-12-2025","2025-12-21"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2026-13","Sem du 22-03-2026 au 28-03-2026","2026-03-22"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-48","Sem du 23-11-2025 au 29-11-2025","2025-11-23"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2026-09","Sem du 22-02-2026 au 28-02-2026","2026-02-22"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2026-05","Sem du 25-01-2026 au 31-01-2026","2026-01-25"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","145","SEK","S2025-53","Sem du 28-12-2025 au 03-01-2026","2025-12-28"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","1L","BV","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-olivolja-extra-virgin-p101442319_ST","0","SEK","S2026-14","Sem du 29-03-2026 au 04-04-2026","2026-03-29"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","285","SEK","S2025-14","Sem du 30-03-2025 au 05-04-2025","2025-03-30"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","285","SEK","S2025-15","Sem du 06-04-2025 au 12-04-2025","2025-04-06"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","285","SEK","S2025-16","Sem du 13-04-2025 au 19-04-2025","2025-04-13"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","285","SEK","S2025-17","Sem du 20-04-2025 au 26-04-2025","2025-04-20"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","285","SEK","S2025-18","Sem du 27-04-2025 au 03-05-2025","2025-04-27"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","285","SEK","S2025-19","Sem du 04-05-2025 au 10-05-2025","2025-05-04"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","285","SEK","S2025-20","Sem du 11-05-2025 au 17-05-2025","2025-05-11"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","285","SEK","S2025-21","Sem du 18-05-2025 au 24-05-2025","2025-05-18"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","285","SEK","S2025-22","Sem du 25-05-2025 au 31-05-2025","2025-05-25"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","285","SEK","S2025-23","Sem du 01-06-2025 au 07-06-2025","2025-06-01"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","272","SEK","S2025-24","Sem du 08-06-2025 au 14-06-2025","2025-06-08"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","285","SEK","S2025-25","Sem du 15-06-2025 au 21-06-2025","2025-06-15"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","265","SEK","S2025-26","Sem du 22-06-2025 au 28-06-2025","2025-06-22"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","265","SEK","S2025-27","Sem du 29-06-2025 au 05-07-2025","2025-06-29"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","265","SEK","S2025-28","Sem du 06-07-2025 au 12-07-2025","2025-07-06"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","265","SEK","S2025-29","Sem du 13-07-2025 au 19-07-2025","2025-07-13"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","265","SEK","S2025-30","Sem du 20-07-2025 au 26-07-2025","2025-07-20"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","265","SEK","S2025-31","Sem du 27-07-2025 au 02-08-2025","2025-07-27"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","265","SEK","S2025-32","Sem du 03-08-2025 au 09-08-2025","2025-08-03"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","259","SEK","S2025-33","Sem du 10-08-2025 au 16-08-2025","2025-08-10"
"Sweden","Citygross","x","Terra Delyssa","Extra Virgin","Standard","2L","PET","Extra Virgin Olive Oil","https://www.citygross.se/matvaror/skafferiet/kryddor-och-smaksattare/terra-delyssa-extra-virgin-olivolja-p101502390_ST","259","SEK","S2025-34","Sem du 17-08-2025 au 23-08-2025","2025-08-17"
